"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"By other specified persons"	"Y06.8"	43	4156214161	0.0
	"By unspecified person"	"Y06.9"	412	4156214161	0.0
	"By spouse or partner"	"Y07.0"	10	4156214161	0.0 (Unreliable)
	"By parent"	"Y07.1"	79	4156214161	0.0
	"By acquaintance or friend"	"Y07.2"	1	4156214161	0.0 (Unreliable)
	"By official authorities"	"Y07.3"	5	4156214161	0.0 (Unreliable)
	"By other specified persons"	"Y07.8"	72	4156214161	0.0
	"By unspecified person"	"Y07.9"	2217	4156214161	0.1
	"Assault by other specified means"	"Y08"	5498	4156214161	0.1
	"Assault by unspecified means"	"Y09"	23437	4156214161	0.6
	"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"	"Y10"	760	4156214161	0.0
	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	3570	4156214161	0.1
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	20300	4156214161	0.5
	"Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"	"Y13"	81	4156214161	0.0
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	17941	4156214161	0.4
	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	718	4156214161	0.0
	"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"	"Y16"	229	4156214161	0.0
	"Poisoning by and exposure to other gases and vapours, undetermined intent"	"Y17"	1174	4156214161	0.0
	"Poisoning by and exposure to pesticides, undetermined intent"	"Y18"	19	4156214161	0.0 (Unreliable)
	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	362	4156214161	0.0
	"Hanging, strangulation and suffocation, undetermined intent"	"Y20"	1934	4156214161	0.0
	"Drowning and submersion, undetermined intent"	"Y21"	3486	4156214161	0.1
	"Handgun discharge, undetermined intent"	"Y22"	512	4156214161	0.0
	"Rifle, shotgun and larger firearm discharge, undetermined intent"	"Y23"	356	4156214161	0.0
	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	2605	4156214161	0.1
	"Contact with explosive material, undetermined intent"	"Y25"	27	4156214161	0.0
	"Exposure to smoke, fire and flames, undetermined intent"	"Y26"	1478	4156214161	0.0
	"Contact with steam, hot vapours and hot objects, undetermined intent"	"Y27"	15	4156214161	0.0 (Unreliable)
	"Contact with sharp object, undetermined intent"	"Y28"	258	4156214161	0.0
	"Contact with blunt object, undetermined intent"	"Y29"	31	4156214161	0.0
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	981	4156214161	0.0
	"Falling, lying or running before or into moving object, undetermined intent"	"Y31"	331	4156214161	0.0
	"Crashing of motor vehicle, undetermined intent"	"Y32"	318	4156214161	0.0
	"Other specified events, undetermined intent"	"Y33"	1944	4156214161	0.0
	"Unspecified event, undetermined intent"	"Y34"	6459	4156214161	0.2
	"Legal intervention involving firearm discharge"	"Y35.0"	4819	4156214161	0.1
	"Legal intervention involving explosives"	"Y35.1"	3	4156214161	0.0 (Unreliable)
	"Legal intervention involving gas"	"Y35.2"	2	4156214161	0.0 (Unreliable)
	"Legal intervention involving blunt objects"	"Y35.3"	3	4156214161	0.0 (Unreliable)
	"Legal intervention involving sharp objects"	"Y35.4"	0	4156214161	0.0 (Unreliable)
	"Legal execution"	"Y35.5"	751	4156214161	0.0
	"Legal intervention involving other specified means"	"Y35.6"	185	4156214161	0.0
	"Legal intervention, means unspecified"	"Y35.7"	23	4156214161	0.0
	"War operations involving explosion of marine weapons"	"Y36.0"	0	4156214161	0.0 (Unreliable)
	"War operations involving destruction of aircraft"	"Y36.1"	0	4156214161	0.0 (Unreliable)
	"War operations involving other explosions and fragments"	"Y36.2"	55	4156214161	0.0
	"War operations involving fires, conflagrations and hot substances"	"Y36.3"	0	4156214161	0.0 (Unreliable)
	"War operations involving firearm discharge and other forms of conventional warfare"	"Y36.4"	5	4156214161	0.0 (Unreliable)
	"War operations involving nuclear weapons"	"Y36.5"	0	4156214161	0.0 (Unreliable)
	"War operations involving biological weapons"	"Y36.6"	1	4156214161	0.0 (Unreliable)
	"War operations involving chemical weapons and other forms of unconventional warfare"	"Y36.7"	1	4156214161	0.0 (Unreliable)
	"War operations occurring after cessation of hostilities"	"Y36.8"	2	4156214161	0.0 (Unreliable)
	"War operations, unspecified"	"Y36.9"	15	4156214161	0.0 (Unreliable)
	"Penicillins"	"Y40.0"	39	4156214161	0.0
	"Cefalosporins and other beta-lactam antibiotics"	"Y40.1"	36	4156214161	0.0
	"Chloramphenicol group"	"Y40.2"	0	4156214161	0.0 (Unreliable)
	"Macrolides"	"Y40.3"	6	4156214161	0.0 (Unreliable)
	"Tetracyclines"	"Y40.4"	1	4156214161	0.0 (Unreliable)
	"Aminoglycosides"	"Y40.5"	2	4156214161	0.0 (Unreliable)
	"Rifamycins"	"Y40.6"	1	4156214161	0.0 (Unreliable)
	"Antifungal antibiotics, systemically used"	"Y40.7"	1	4156214161	0.0 (Unreliable)
	"Other systemic antibiotics"	"Y40.8"	39	4156214161	0.0
	"Systemic antibiotic, unspecified"	"Y40.9"	116	4156214161	0.0
	"Sulfonamides"	"Y41.0"	8	4156214161	0.0 (Unreliable)
	"Antimycobacterial drugs"	"Y41.1"	6	4156214161	0.0 (Unreliable)
	"Antimalarials and drugs acting on other blood protozoa"	"Y41.2"	2	4156214161	0.0 (Unreliable)
	"Other antiprotozoal drugs"	"Y41.3"	0	4156214161	0.0 (Unreliable)
	"Anthelminthics"	"Y41.4"	1	4156214161	0.0 (Unreliable)
	"Antiviral drugs"	"Y41.5"	6	4156214161	0.0 (Unreliable)
	"Other specified systemic anti-infectives and antiparasitics"	"Y41.8"	8	4156214161	0.0 (Unreliable)
	"Systemic anti-infective and antiparasitic, unspecified"	"Y41.9"	3	4156214161	0.0 (Unreliable)
	"Glucocorticoids and synthetic analogues"	"Y42.0"	19	4156214161	0.0 (Unreliable)
	"Thyroid hormones and substitutes"	"Y42.1"	1	4156214161	0.0 (Unreliable)
	"Antithyroid drugs"	"Y42.2"	4	4156214161	0.0 (Unreliable)
	"Insulin and oral hypoglycaemic [antidiabetic] drugs"	"Y42.3"	88	4156214161	0.0
	"Oral contraceptives"	"Y42.4"	3	4156214161	0.0 (Unreliable)
	"Other estrogens and progestogens"	"Y42.5"	3	4156214161	0.0 (Unreliable)
	"Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified"	"Y42.6"	0	4156214161	0.0 (Unreliable)
	"Androgens and anabolic congeners"	"Y42.7"	150	4156214161	0.0
	"Other and unspecified hormones and their synthetic substitutes"	"Y42.8"	4	4156214161	0.0 (Unreliable)
	"Other and unspecified hormone antagonists"	"Y42.9"	2	4156214161	0.0 (Unreliable)
	"Antiallergic and antiemetic drugs"	"Y43.0"	9	4156214161	0.0 (Unreliable)
	"Antineoplastic antimetabolites"	"Y43.1"	10	4156214161	0.0 (Unreliable)
	"Antineoplastic natural products"	"Y43.2"	0	4156214161	0.0 (Unreliable)
	"Other antineoplastic drugs"	"Y43.3"	195	4156214161	0.0
	"Immunosuppressive agents"	"Y43.4"	180	4156214161	0.0
	"Acidifying and alkalizing agents"	"Y43.5"	5	4156214161	0.0 (Unreliable)
	"Enzymes, not elsewhere classified"	"Y43.6"	5	4156214161	0.0 (Unreliable)
	"Other primarily systemic agents, not elsewhere classified"	"Y43.8"	0	4156214161	0.0 (Unreliable)
	"Primarily systemic agent, unspecified"	"Y43.9"	3	4156214161	0.0 (Unreliable)
	"Iron preparations and other anti-hypochromic-anaemia preparations"	"Y44.0"	5	4156214161	0.0 (Unreliable)
	"Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations"	"Y44.1"	0	4156214161	0.0 (Unreliable)
	"Anticoagulants"	"Y44.2"	639	4156214161	0.0
	"Anticoagulant antagonists, vitamin K and other coagulants"	"Y44.3"	72	4156214161	0.0
	"Antithrombotic drugs [platelet-aggregation inhibitors]"	"Y44.4"	0	4156214161	0.0 (Unreliable)
	"Thrombolytic drugs"	"Y44.5"	32	4156214161	0.0
	"Natural blood and blood products"	"Y44.6"	6	4156214161	0.0 (Unreliable)
	"Plasma substitutes"	"Y44.7"	2	4156214161	0.0 (Unreliable)
	"Other and unspecified agents affecting blood constituents"	"Y44.9"	6	4156214161	0.0 (Unreliable)
	"Opioids and related analgesics"	"Y45.0"	195	4156214161	0.0
	"Salicylates"	"Y45.1"	14	4156214161	0.0 (Unreliable)
	"Propionic acid derivatives"	"Y45.2"	14	4156214161	0.0 (Unreliable)
	"Other nonsteroidal anti-inflammatory drugs [NSAID]"	"Y45.3"	56	4156214161	0.0
	"Antirheumatics"	"Y45.4"	3	4156214161	0.0 (Unreliable)
	"4-Aminophenol derivatives"	"Y45.5"	20	4156214161	0.0
	"Other analgesics and antipyretics"	"Y45.8"	22	4156214161	0.0
	"Analgesic, antipyretic and anti-inflammatory drug, unspecified"	"Y45.9"	5	4156214161	0.0 (Unreliable)
	"Succinimides"	"Y46.0"	0	4156214161	0.0 (Unreliable)
	"Oxazolidinediones"	"Y46.1"	1	4156214161	0.0 (Unreliable)
	"Hydantoin derivatives"	"Y46.2"	55	4156214161	0.0
	"Deoxybarbiturates"	"Y46.3"	0	4156214161	0.0 (Unreliable)
	"Iminostilbenes"	"Y46.4"	7	4156214161	0.0 (Unreliable)
	"Valproic acid"	"Y46.5"	6	4156214161	0.0 (Unreliable)
	"Other and unspecified antiepileptics"	"Y46.6"	10	4156214161	0.0 (Unreliable)
	"Antiparkinsonism drugs"	"Y46.7"	1	4156214161	0.0 (Unreliable)
	"Antispasticity drugs"	"Y46.8"	3	4156214161	0.0 (Unreliable)
	"Barbiturates, not elsewhere classified"	"Y47.0"	5	4156214161	0.0 (Unreliable)
	"Benzodiazepines"	"Y47.1"	17	4156214161	0.0 (Unreliable)
	"Cloral derivatives"	"Y47.2"	1	4156214161	0.0 (Unreliable)
	"Paraldehyde"	"Y47.3"	0	4156214161	0.0 (Unreliable)
	"Bromine compounds"	"Y47.4"	0	4156214161	0.0 (Unreliable)
	"Mixed sedatives and hypnotics, not elsewhere classified"	"Y47.5"	0	4156214161	0.0 (Unreliable)
	"Other sedatives, hypnotics and antianxiety drugs"	"Y47.8"	3	4156214161	0.0 (Unreliable)
	"Sedative, hypnotic and antianxiety drug, unspecified"	"Y47.9"	22	4156214161	0.0
	"Inhaled anaesthetics"	"Y48.0"	3	4156214161	0.0 (Unreliable)
	"Parenteral anaesthetics"	"Y48.1"	4	4156214161	0.0 (Unreliable)
	"Other and unspecified general anaesthetics"	"Y48.2"	15	4156214161	0.0 (Unreliable)
	"Local anaesthetics"	"Y48.3"	44	4156214161	0.0
	"Anaesthetic, unspecified"	"Y48.4"	103	4156214161	0.0
	"Therapeutic gases"	"Y48.5"	4	4156214161	0.0 (Unreliable)
	"Tricyclic and tetracyclic antidepressants"	"Y49.0"	7	4156214161	0.0 (Unreliable)
	"Monoamine-oxidase-inhibitor antidepressants"	"Y49.1"	1	4156214161	0.0 (Unreliable)
	"Other and unspecified antidepressants"	"Y49.2"	10	4156214161	0.0 (Unreliable)
	"Phenothiazine antipsychotics and neuroleptics"	"Y49.3"	10	4156214161	0.0 (Unreliable)
	"Butyrophenone and thioxanthene neuroleptics"	"Y49.4"	8	4156214161	0.0 (Unreliable)
	"Other antipsychotics and neuroleptics"	"Y49.5"	22	4156214161	0.0
	"Psychodysleptics [hallucinogens]"	"Y49.6"	0	4156214161	0.0 (Unreliable)
	"Psychostimulants with abuse potential"	"Y49.7"	14	4156214161	0.0 (Unreliable)
	"Other psychotropic drugs, not elsewhere classified"	"Y49.8"	4	4156214161	0.0 (Unreliable)
	"Psychotropic drug, unspecified"	"Y49.9"	2	4156214161	0.0 (Unreliable)
	"Analeptics"	"Y50.0"	0	4156214161	0.0 (Unreliable)
	"Opioid receptor antagonists"	"Y50.1"	0	4156214161	0.0 (Unreliable)
	"Methylxanthines, not elsewhere classified"	"Y50.2"	0	4156214161	0.0 (Unreliable)
	"Other central nervous system stimulants"	"Y50.8"	0	4156214161	0.0 (Unreliable)
	"Central nervous system stimulant, unspecified"	"Y50.9"	2	4156214161	0.0 (Unreliable)
	"Anticholinesterase agents"	"Y51.0"	0	4156214161	0.0 (Unreliable)
	"Other parasympathomimetics [cholinergics]"	"Y51.1"	0	4156214161	0.0 (Unreliable)
	"Ganglionic blocking drugs, not elsewhere classified"	"Y51.2"	0	4156214161	0.0 (Unreliable)
	"Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified"	"Y51.3"	3	4156214161	0.0 (Unreliable)
	"Predominantly alpha-adrenoreceptor agonists, not elsewhere classified"	"Y51.4"	0	4156214161	0.0 (Unreliable)
	"Predominantly beta-adrenoreceptor agonists, not elsewhere classified"	"Y51.5"	1	4156214161	0.0 (Unreliable)
	"Alpha-adrenoreceptor antagonists, not elsewhere classified"	"Y51.6"	0	4156214161	0.0 (Unreliable)
	"Beta-adrenoreceptor antagonists, not elsewhere classified"	"Y51.7"	2	4156214161	0.0 (Unreliable)
	"Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified"	"Y51.8"	0	4156214161	0.0 (Unreliable)
	"Other and unspecified drugs primarily affecting the autonomic nervous system"	"Y51.9"	8	4156214161	0.0 (Unreliable)
	"Cardiac-stimulant glycosides and drugs of similar action"	"Y52.0"	9	4156214161	0.0 (Unreliable)
	"Calcium-channel blockers"	"Y52.1"	3	4156214161	0.0 (Unreliable)
	"Other antidysrhythmic drugs, not elsewhere classified"	"Y52.2"	45	4156214161	0.0
	"Coronary vasodilators, not elsewhere classified"	"Y52.3"	3	4156214161	0.0 (Unreliable)
	"Angiotensin-converting-enzyme inhibitors"	"Y52.4"	39	4156214161	0.0
	"Other antihypertensive drugs, not elsewhere classified"	"Y52.5"	9	4156214161	0.0 (Unreliable)
	"Antihyperlipidaemic and antiarteriosclerotic drugs"	"Y52.6"	6	4156214161	0.0 (Unreliable)
	"Peripheral vasodilators"	"Y52.7"	4	4156214161	0.0 (Unreliable)
	"Antivaricose drugs, including sclerosing agents"	"Y52.8"	0	4156214161	0.0 (Unreliable)
	"Other and unspecified agents primarily affecting the cardiovascular system"	"Y52.9"	3	4156214161	0.0 (Unreliable)
	"Histamine H2-receptor antagonists"	"Y53.0"	2	4156214161	0.0 (Unreliable)
	"Other antacids and anti-gastric-secretion drugs"	"Y53.1"	1	4156214161	0.0 (Unreliable)
	"Stimulant laxatives"	"Y53.2"	0	4156214161	0.0 (Unreliable)
	"Saline and osmotic laxatives"	"Y53.3"	1	4156214161	0.0 (Unreliable)
	"Other laxatives"	"Y53.4"	1	4156214161	0.0 (Unreliable)
	"Digestants"	"Y53.5"	2	4156214161	0.0 (Unreliable)
	"Antidiarrhoeal drugs"	"Y53.6"	1	4156214161	0.0 (Unreliable)
	"Emetics"	"Y53.7"	0	4156214161	0.0 (Unreliable)
	"Other agents primarily affecting the gastrointestinal system"	"Y53.8"	1	4156214161	0.0 (Unreliable)
	"Agent primarily affecting the gastrointestinal system, unspecified"	"Y53.9"	1	4156214161	0.0 (Unreliable)
	"Mineralocorticoids"	"Y54.0"	2	4156214161	0.0 (Unreliable)
	"Mineralocorticoid antagonists [aldosterone antagonists]"	"Y54.1"	0	4156214161	0.0 (Unreliable)
	"Carbonic-anhydrase inhibitors"	"Y54.2"	0	4156214161	0.0 (Unreliable)
	"Benzothiadiazine derivatives"	"Y54.3"	4	4156214161	0.0 (Unreliable)
	"Loop [high-ceiling] diuretics"	"Y54.4"	1	4156214161	0.0 (Unreliable)
	"Other diuretics"	"Y54.5"	9	4156214161	0.0 (Unreliable)
	"Electrolytic, caloric and water-balance agents"	"Y54.6"	3	4156214161	0.0 (Unreliable)
	"Agents affecting calcification"	"Y54.7"	0	4156214161	0.0 (Unreliable)
	"Agents affecting uric acid metabolism"	"Y54.8"	27	4156214161	0.0
	"Mineral salts, not elsewhere classified"	"Y54.9"	1	4156214161	0.0 (Unreliable)
	"Oxytocic drugs"	"Y55.0"	1	4156214161	0.0 (Unreliable)
	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"Y55.1"	6	4156214161	0.0 (Unreliable)
	"Other and unspecified agents primarily acting on muscles"	"Y55.2"	1	4156214161	0.0 (Unreliable)
	"Antitussives"	"Y55.3"	1	4156214161	0.0 (Unreliable)
	"Expectorants"	"Y55.4"	1	4156214161	0.0 (Unreliable)
	"Anti-common-cold drugs"	"Y55.5"	1	4156214161	0.0 (Unreliable)
	"Antiasthmatics, not elsewhere classified"	"Y55.6"	2	4156214161	0.0 (Unreliable)
