"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Injury due to war operations by other forms of unconventional warfare"	"E997"	2	2320363006	0.0 (Unreliable)
	"Injury due to war operations but occurring after cessation of hostilities"	"E998"	2	2320363006	0.0 (Unreliable)
	"Late effect of injury due to war operations"	"E999"	220	2320363006	0.0
"Total"			21201684	2320363006	913.7
"---"
"Dataset: Compressed Mortality, 1968-1978"
"Query Parameters:"
"Title:"
"Age Group: All"
"Gender: All"
"ICD-8 Codes: All"
"Race: All"
"States: All"
"Year: All, 1968 to 1978"
"Group By: Cause of death"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Jan 18, 2015 1:13:40 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1968-1978. CDC WONDER Online Database, compiled from Compressed Mortality File CMF 1968-1988, Series 20, No. 2A, 2000. Accessed"
"at http://wonder.cdc.gov/cmf-icd8.html on Jan 18, 2015 1:13:40 PM"
"---"
Caveats:
"1. About national population figures: population figures for 1968-69 and 1971-78 are intercensal estimates of the July 1"
"resident population; population figures for 1970 are April 1 modified census counts. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Population Information."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. The population figures used in the calculation of death rates for the age group 'under 1 year' are the number of live births"
"for the given time period. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
