(001-009) Intestinal infectious diseases
001   Cholera
E890.83           Industrial place and premises
E890.84           Place for recreation and sport
E890.85           Street and highway
E890.86           Public building
E890.87           Residential institution
E890.88           Other specified places
E890.89           Unspecified place
E890.9      Unspecified accident resulting from conflagration in private dwelling
E890.90           Home
E890.91           Farm
E890.92           Mine and quarry
E890.93           Industrial place and premises
E890.94           Place for recreation and sport
E890.95           Street and highway
E890.96           Public building
E890.97           Residential institution
E890.98           Other specified places
E890.99           Unspecified place
E891  Conflagration in other and unspecified building or structure
E891.0      Explosion caused by conflagration
E891.00           Home
E891.01           Farm
E891.02           Mine and quarry
E891.03           Industrial place and premises
E891.04           Place for recreation and sport
E891.05           Street and highway
E891.06           Public building
E891.07           Residential institution
E891.08           Other specified places
E891.09           Unspecified place
E891.1      Fumes from combustion of polyvinylchloride [PVC] and similar material in conflagration
E891.10           Home
E891.11           Farm
E891.12           Mine and quarry
E891.13           Industrial place and premises
E891.14           Place for recreation and sport
E891.15           Street and highway
E891.16           Public building
E891.17           Residential institution
E891.18           Other specified places
E891.19           Unspecified place
E891.2      Other smoke and fumes from conflagration
E891.20           Home
E891.21           Farm
E891.22           Mine and quarry
E891.23           Industrial place and premises
E891.24           Place for recreation and sport
E891.25           Street and highway
