"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Occupant of streetcar"	"E816.4"	1	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-draw"	"E816.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E816.6"	4	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E816.7"	130	4961016600	0.0
	"Other specified person"	"E816.8"	90	4961016600	0.0
	"Unspecified person"	"E816.9"	26281	4961016600	0.5
	"Driver of motor vehicle other than motorcycle"	"E817.0"	11	4961016600	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E817.1"	83	4961016600	0.0
	"Motorcyclist"	"E817.2"	1	4961016600	0.0 (Unreliable)
	"Passenger on motorcycle"	"E817.3"	2	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E817.4"	7	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E817.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E817.6"	0	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E817.7"	23	4961016600	0.0
	"Other specified person"	"E817.8"	3	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E817.9"	191	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E818.0"	2699	4961016600	0.1
	"Passenger in motor vehicle other than motorcycle"	"E818.1"	6483	4961016600	0.1
	"Motorcyclist"	"E818.2"	499	4961016600	0.0
	"Passenger on motorcycle"	"E818.3"	244	4961016600	0.0
	"Occupant of streetcar"	"E818.4"	4	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E818.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E818.6"	14	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E818.7"	182	4961016600	0.0
	"Other specified person"	"E818.8"	151	4961016600	0.0
	"Unspecified person"	"E818.9"	8717	4961016600	0.2
	"Driver of motor vehicle other than motorcycle"	"E819.0"	18355	4961016600	0.4
	"Passenger in motor vehicle other than motorcycle"	"E819.1"	12751	4961016600	0.3
	"Motorcyclist"	"E819.2"	2418	4961016600	0.0
	"Passenger on motorcycle"	"E819.3"	442	4961016600	0.0
	"Occupant of streetcar"	"E819.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E819.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E819.6"	7	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E819.7"	38	4961016600	0.0
	"Other specified person"	"E819.8"	25	4961016600	0.0
	"Unspecified person"	"E819.9"	74603	4961016600	1.5
	"Driver of motor vehicle other than motorcycle"	"E820.0"	489	4961016600	0.0
	"Passenger in motor vehicle other than motorcycle"	"E820.1"	52	4961016600	0.0
	"Motorcyclist"	"E820.2"	6	4961016600	0.0 (Unreliable)
	"Passenger on motorcycle"	"E820.3"	1	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E820.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E820.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E820.6"	0	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E820.7"	34	4961016600	0.0
	"Other specified person"	"E820.8"	45	4961016600	0.0
	"Unspecified person"	"E820.9"	895	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E821.0"	1047	4961016600	0.0
	"Passenger in motor vehicle other than motorcycle"	"E821.1"	244	4961016600	0.0
	"Motorcyclist"	"E821.2"	203	4961016600	0.0
	"Passenger on motorcycle"	"E821.3"	18	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E821.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E821.5"	6	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E821.6"	3	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E821.7"	174	4961016600	0.0
	"Other specified person"	"E821.8"	232	4961016600	0.0
	"Unspecified person"	"E821.9"	1451	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E822.0"	400	4961016600	0.0
	"Passenger in motor vehicle other than motorcycle"	"E822.1"	122	4961016600	0.0
	"Motorcyclist"	"E822.2"	130	4961016600	0.0
	"Passenger on motorcycle"	"E822.3"	7	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E822.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E822.5"	5	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E822.6"	111	4961016600	0.0
	"Pedestrian"	"E822.7"	8371	4961016600	0.2
	"Other specified person"	"E822.8"	23	4961016600	0.0
	"Unspecified person"	"E822.9"	406	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E823.0"	571	4961016600	0.0
	"Passenger in motor vehicle other than motorcy"	"E823.1"	173	4961016600	0.0
	"Motorcyclist"	"E823.2"	285	4961016600	0.0
	"Passenger on motorcycle"	"E823.3"	11	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E823.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn veh"	"E823.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E823.6"	2	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E823.7"	63	4961016600	0.0
	"Other specified person"	"E823.8"	14	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E823.9"	349	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E824.0"	14	4961016600	0.0 (Unreliable)
	"Passenger in motor vehicle other than motorcycle"	"E824.1"	21	4961016600	0.0
	"Motorcyclist"	"E824.2"	2	4961016600	0.0 (Unreliable)
	"Passenger on motorcycle"	"E824.3"	1	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E824.4"	0	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E824.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E824.6"	1	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E824.7"	20	4961016600	0.0
	"Other specified person"	"E824.8"	5	4961016600	0.0 (Unreliable)
	"Ting unspecified person"	"E824.9"	161	4961016600	0.0
	"Driver of motor vehicle other than motorcycle"	"E825.0"	958	4961016600	0.0
	"Passenger in motor vehicle other than motorcycle"	"E825.1"	841	4961016600	0.0
	"Motorcyclist"	"E825.2"	353	4961016600	0.0
	"Passenger on motorcycle"	"E825.3"	29	4961016600	0.0
	"Occupant of streetcar"	"E825.4"	1	4961016600	0.0 (Unreliable)
	"Rider of animal; occupant of animal-drawn vehicle"	"E825.5"	0	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E825.6"	4	4961016600	0.0 (Unreliable)
	"Pedestrian"	"E825.7"	288	4961016600	0.0
	"Other specified person"	"E825.8"	70	4961016600	0.0
	"Unspecified person"	"E825.9"	2745	4961016600	0.1
	"Pedestrian"	"E826.0"	166	4961016600	0.0
	"Pedal cyclist"	"E826.1"	1762	4961016600	0.0
	"Rider of animal"	"E826.2"	7	4961016600	0.0 (Unreliable)
	"Occupant of animal-drawn vehicle"	"E826.3"	2	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E826.4"	0	4961016600	0.0 (Unreliable)
	"Other specified person"	"E826.8"	6	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E826.9"	155	4961016600	0.0
	"Pedestrian"	"E827.0"	17	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E827.1"	0	4961016600	0.0 (Unreliable)
	"Rider of animal"	"E827.2"	6	4961016600	0.0 (Unreliable)
	"Occupant of animal-drawn vehicle"	"E827.3"	72	4961016600	0.0
	"Occupant of streetcar"	"E827.4"	0	4961016600	0.0 (Unreliable)
	"Other specified person"	"E827.8"	2	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E827.9"	27	4961016600	0.0
	"Pedestrian"	"E828.0"	3	4961016600	0.0 (Unreliable)
	"Pedal cyclist"	"E828.1"	7	4961016600	0.0 (Unreliable)
	"Rider of animal"	"E828.2"	1896	4961016600	0.0
	"Occupant of animal-drawn vehicle"	"E828.3"	2	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E828.4"	1	4961016600	0.0 (Unreliable)
	"Other specified person"	"E828.8"	4	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E828.9"	73	4961016600	0.0
	"Pedestrian"	"E829.0"	44	4961016600	0.0
	"Pedal cyclist"	"E829.1"	4	4961016600	0.0 (Unreliable)
	"Rider of animal"	"E829.2"	0	4961016600	0.0 (Unreliable)
	"Occupant of animal-drawn vehicle"	"E829.3"	3	4961016600	0.0 (Unreliable)
	"Occupant of streetcar"	"E829.4"	1	4961016600	0.0 (Unreliable)
	"Other specified person"	"E829.8"	10	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E829.9"	32	4961016600	0.0
	"Occupant of small boat, unpowered"	"E830.0"	1590	4961016600	0.0
	"Occupant of small boat, powered"	"E830.1"	790	4961016600	0.0
	"Occupant of other watercraft - crew"	"E830.2"	289	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E830.3"	91	4961016600	0.0
	"Water skier"	"E830.4"	6	4961016600	0.0 (Unreliable)
	"Swimmer"	"E830.5"	1	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E830.6"	0	4961016600	0.0 (Unreliable)
	"Other specified person"	"E830.8"	32	4961016600	0.0
	"Unspecified person"	"E830.9"	4790	4961016600	0.1
	"Occupant of small boat, unpowered"	"E831.0"	72	4961016600	0.0
	"Occupant of small boat, powered"	"E831.1"	422	4961016600	0.0
	"Occupant of other watercraft - crew"	"E831.2"	52	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E831.3"	44	4961016600	0.0
	"Water skier"	"E831.4"	14	4961016600	0.0 (Unreliable)
	"Swimmer"	"E831.5"	0	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E831.6"	1	4961016600	0.0 (Unreliable)
	"Other specified person"	"E831.8"	22	4961016600	0.0
	"Unspecified person"	"E831.9"	662	4961016600	0.0
	"Occupant of small boat, unpowered"	"E832.0"	1187	4961016600	0.0
	"Occupant of small boat, powered"	"E832.1"	605	4961016600	0.0
	"Occupant of other watercraft - crew"	"E832.2"	366	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E832.3"	73	4961016600	0.0
	"Water skier"	"E832.4"	7	4961016600	0.0 (Unreliable)
	"Swimmer"	"E832.5"	2	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E832.6"	6	4961016600	0.0 (Unreliable)
	"Other specified person"	"E832.8"	52	4961016600	0.0
	"Unspecified person"	"E832.9"	5847	4961016600	0.1
	"Occupant of small boat, unpowered"	"E833.0"	3	4961016600	0.0 (Unreliable)
	"Occupant of small boat, powered"	"E833.1"	1	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - crew"	"E833.2"	5	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - other than crew"	"E833.3"	3	4961016600	0.0 (Unreliable)
	"Water skier"	"E833.4"	0	4961016600	0.0 (Unreliable)
	"Swimmer"	"E833.5"	0	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E833.6"	0	4961016600	0.0 (Unreliable)
	"Other specified person"	"E833.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E833.9"	11	4961016600	0.0 (Unreliable)
	"Occupant of small boat, unpowered"	"E834.0"	2	4961016600	0.0 (Unreliable)
	"Occupant of small boat, powered"	"E834.1"	6	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - crew"	"E834.2"	28	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E834.3"	5	4961016600	0.0 (Unreliable)
	"Water skier"	"E834.4"	2	4961016600	0.0 (Unreliable)
	"Swimmer"	"E834.5"	0	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E834.6"	7	4961016600	0.0 (Unreliable)
	"Other specified person"	"E834.8"	11	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E834.9"	96	4961016600	0.0
	"Occupant of small boat, unpowered"	"E835.0"	7	4961016600	0.0 (Unreliable)
	"Occupant of small boat, powered"	"E835.1"	8	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - crew"	"E835.2"	28	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E835.3"	9	4961016600	0.0 (Unreliable)
	"Water skier"	"E835.4"	10	4961016600	0.0 (Unreliable)
	"Swimmer"	"E835.5"	1	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E835.6"	2	4961016600	0.0 (Unreliable)
	"Other specified person"	"E835.8"	3	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E835.9"	91	4961016600	0.0
	"Occupant of small boat, unpowered"	"E836.0"	1	4961016600	0.0 (Unreliable)
	"Occupant of small boat, powered"	"E836.1"	4	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - crew"	"E836.2"	34	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E836.3"	2	4961016600	0.0 (Unreliable)
	"Water skier"	"E836.4"	0	4961016600	0.0 (Unreliable)
	"Swimmer"	"E836.5"	0	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E836.6"	5	4961016600	0.0 (Unreliable)
	"Other specified person"	"E836.8"	4	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E836.9"	7	4961016600	0.0 (Unreliable)
	"Occupant of small boat, unpowered"	"E837.0"	4	4961016600	0.0 (Unreliable)
	"Occupant of small boat, powered"	"E837.1"	14	4961016600	0.0 (Unreliable)
	"Occupant of other watercraft - crew"	"E837.2"	57	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E837.3"	13	4961016600	0.0 (Unreliable)
	"Water skier"	"E837.4"	1	4961016600	0.0 (Unreliable)
	"Swimmer"	"E837.5"	0	4961016600	0.0 (Unreliable)
	"Dockers, stevedores"	"E837.6"	0	4961016600	0.0 (Unreliable)
	"Other specified person"	"E837.8"	12	4961016600	0.0 (Unreliable)
	"Unspecified person"	"E837.9"	89	4961016600	0.0
	"Occupant of small boat, unpowered"	"E838.0"	73	4961016600	0.0
	"Occupant of small boat, powered"	"E838.1"	342	4961016600	0.0
	"Occupant of other watercraft - crew"	"E838.2"	129	4961016600	0.0
	"Occupant of other watercraft - other than crew"	"E838.3"	43	4961016600	0.0
	"Water skier"	"E838.4"	141	4961016600	0.0
	"Swimmer"	"E838.5"	72	4961016600	0.0
	"Dockers, stevedores"	"E838.6"	15	4961016600	0.0 (Unreliable)
	"Other specified person"	"E838.8"	75	4961016600	0.0
	"Unspecified person"	"E838.9"	1322	4961016600	0.0
	"Occupant of spacecraft"	"E840.0"	1	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E840.1"	81	4961016600	0.0
	"Crew of commercial aircraft (powered) in surface to surface transport"	"E840.2"	223	4961016600	0.0
	"Other occupant of commercial aircraft (powered) in surface to surface transpo"	"E840.3"	1337	4961016600	0.0
	"Occupant of commercial aircraft (powered) in surface to air transport"	"E840.4"	41	4961016600	0.0
	"Occupant of other powered aircraft"	"E840.5"	555	4961016600	0.0
	"Occupant of unpowered aircraft, except parachutist"	"E840.6"	1	4961016600	0.0 (Unreliable)
	"Parachutist (military) (other)"	"E840.7"	0	4961016600	0.0 (Unreliable)
	"Ground crew, airline employee"	"E840.8"	8	4961016600	0.0 (Unreliable)
	"Other person"	"E840.9"	54	4961016600	0.0
	"Occupant of spacecraft"	"E841.0"	5	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E841.1"	1312	4961016600	0.0
	"Crew of commercial aircraft (powered) in surface to surface transport"	"E841.2"	1557	4961016600	0.0
	"Other occupant of commercial aircraft (powered) in surface to surface transp"	"E841.3"	10701	4961016600	0.2
	"Occupant of commercial aircraft (powered) in surface to air transport"	"E841.4"	325	4961016600	0.0
	"Occupant of other powered aircraft"	"E841.5"	5109	4961016600	0.1
	"Occupant of unpowered aircraft, except parachutist"	"E841.6"	8	4961016600	0.0 (Unreliable)
	"Parachutist (military) (other)"	"E841.7"	17	4961016600	0.0 (Unreliable)
	"Ground crew, airline employee"	"E841.8"	8	4961016600	0.0 (Unreliable)
	"Other person"	"E841.9"	498	4961016600	0.0
	"Occupant of spacecraft"	"E842.0"	1	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E842.1"	3	4961016600	0.0 (Unreliable)
	"Crew of commercial aircraft (powered) in surface-to-surface transport"	"E842.2"	2	4961016600	0.0 (Unreliable)
	"Other occupant of commercial aircraft (powered) in surface-to-surface transport"	"E842.3"	4	4961016600	0.0 (Unreliable)
	"Occupant of commercial aircraft (powered) in surface to air transport "	"E842.4"	0	4961016600	0.0 (Unreliable)
	"Occupant of other powered aircraft"	"E842.5"	11	4961016600	0.0 (Unreliable)
	"Occupant of unpowered aircraft, except parachutist"	"E842.6"	464	4961016600	0.0
	"Parachutist (military) (other)"	"E842.7"	11	4961016600	0.0 (Unreliable)
	"Ground crew, airline employee"	"E842.8"	0	4961016600	0.0 (Unreliable)
	"Other person"	"E842.9"	15	4961016600	0.0 (Unreliable)
	"Occupant of spacecraft"	"E843.0"	0	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E843.1"	13	4961016600	0.0 (Unreliable)
	"Crew of commercial aircraft (powered) in surface to surface transport"	"E843.2"	2	4961016600	0.0 (Unreliable)
	"Other occupant of commercial aircraft (powered) in surface to surface transport"	"E843.3"	8	4961016600	0.0 (Unreliable)
	"Occupant of commercial aircraft (powered) in surface to air transport"	"E843.4"	1	4961016600	0.0 (Unreliable)
	"Occupant of other powered aircraft"	"E843.5"	15	4961016600	0.0 (Unreliable)
	"Occupant of unpowered aircraft, except parachutist"	"E843.6"	11	4961016600	0.0 (Unreliable)
	"Parachutist (military) (other)"	"E843.7"	27	4961016600	0.0
	"Ground crew, airline employee"	"E843.8"	1	4961016600	0.0 (Unreliable)
	"Other person"	"E843.9"	8	4961016600	0.0 (Unreliable)
	"Occupant of spacecraft"	"E844.0"	1	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E844.1"	22	4961016600	0.0
	"Crew of commercial aircraft (powered) in surface to surface transport"	"E844.2"	10	4961016600	0.0 (Unreliable)
	"Other occupant of commercial aircraft (powered) in surface to surface transport"	"E844.3"	23	4961016600	0.0
	"Occupant of commercial aircraft (powered) in surface to air transport"	"E844.4"	3	4961016600	0.0 (Unreliable)
	"Occupant of other powered aircraft"	"E844.5"	14	4961016600	0.0 (Unreliable)
	"Occupant of unpowered aircraft, except parachutist"	"E844.6"	3	4961016600	0.0 (Unreliable)
	"Parachutist (military) (other)"	"E844.7"	613	4961016600	0.0
	"Ground crew, airline employee"	"E844.8"	58	4961016600	0.0
	"Other person"	"E844.9"	134	4961016600	0.0
	"Occupant of spacecraft"	"E845.0"	1	4961016600	0.0 (Unreliable)
	"Occupant of military aircraft, any"	"E845.1"	0	4961016600	0.0 (Unreliable)
	"Crew of commercial aircraft (powered) in surface-to-surface transport"	"E845.2"	2	4961016600	0.0 (Unreliable)
	"Other occupant of commercial aircraft (powered) in surface-to-surface transport"	"E845.3"	1	4961016600	0.0 (Unreliable)
	"Occupant of commercial aircraft (powered) in surface to air transport"	"E845.4"	0	4961016600	0.0 (Unreliable)
	"Occupant of other powered aircraft"	"E845.5"	0	4961016600	0.0 (Unreliable)
	"Occupant of unpowered aircraft, except parachutist"	"E845.6"	0	4961016600	0.0 (Unreliable)
	"Parachutist (military) (other)"	"E845.7"	0	4961016600	0.0 (Unreliable)
	"Ground crew, airline employee"	"E845.8"	0	4961016600	0.0 (Unreliable)
	"Other person"	"E845.9"	1	4961016600	0.0 (Unreliable)
	"Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment"	"E846"	184	4961016600	0.0
	"Accidents involving cable cars not running on rails"	"E847"	9	4961016600	0.0 (Unreliable)
	"Accidents involving other vehicles, not elsewhere classifiable"	"E848"	695	4961016600	0.0
	"Opiates and related narcotics"	"E850.0"	22735	4961016600	0.5
	"Salicylates"	"E850.1"	1204	4961016600	0.0
	"Aromatic analgesics, not elsewhere classified"	"E850.2"	1144	4961016600	0.0
	"Pyrazole derivatives"	"E850.3"	26	4961016600	0.0
	"Antirheumatics (antiphlogistics)"	"E850.4"	64	4961016600	0.0
	"Other non-narcotic analgesics"	"E850.5"	1808	4961016600	0.0
	"Other"	"E850.8"	2963	4961016600	0.1
	"Unspecified"	"E850.9"	63	4961016600	0.0
	"Accidental poisoning by barbiturates"	"E851"	984	4961016600	0.0
	"Chloral hydrate group"	"E852.0"	80	4961016600	0.0
	"Paraldehyde"	"E852.1"	7	4961016600	0.0 (Unreliable)
	"Bromine compounds"	"E852.2"	20	4961016600	0.0
	"Methaqualone compounds"	"E852.3"	40	4961016600	0.0
	"Glutethimide group"	"E852.4"	47	4961016600	0.0
	"Mixed sedatives, not elsewhere classified"	"E852.5"	171	4961016600	0.0
	"Other specified sedatives and hypnotics"	"E852.8"	171	4961016600	0.0
	"Unspecified sedative or hypnotic"	"E852.9"	86	4961016600	0.0
	"Phenothiazine-based tranquilizers"	"E853.0"	453	4961016600	0.0
	"Butyrophenone-based tranquilizers"	"E853.1"	44	4961016600	0.0
	"Benzodiazepine-based tranquilizers"	"E853.2"	926	4961016600	0.0
	"Other specified tranquilizers"	"E853.8"	211	4961016600	0.0
	"Unspecified tranquilizer"	"E853.9"	41	4961016600	0.0
	"Antidepressants"	"E854.0"	2783	4961016600	0.1
	"Psychodysleptics (hallucinogens)"	"E854.1"	54	4961016600	0.0
	"Psychostimulants"	"E854.2"	1891	4961016600	0.0
	"Central nervous system stimulants"	"E854.3"	11	4961016600	0.0 (Unreliable)
	"Anticonvulsant and anti-parkinsonism drugs"	"E855.0"	432	4961016600	0.0
	"Other central nervous system depressants"	"E855.1"	596	4961016600	0.0
	"Local anesthetics"	"E855.2"	15551	4961016600	0.3
	"Parasympathomimetics (cholinergics)"	"E855.3"	14	4961016600	0.0 (Unreliable)
	"Parasympatholytics (anticholinergics and antimuscarinics) and spasmolytics"	"E855.4"	87	4961016600	0.0
	"Sympathomimetics (adrenergics)"	"E855.5"	69	4961016600	0.0
	"Sympatholytics (antiadrenergics)"	"E855.6"	4	4961016600	0.0 (Unreliable)
	"Other specified drugs acting on central and autonomic nervous systems"	"E855.8"	249	4961016600	0.0
	"Unspecified drug acting on central and autonomic nervous systems"	"E855.9"	21	4961016600	0.0
	"Accidental poisoning by antibiotics"	"E856"	988	4961016600	0.0
